run_key,question_id,domain,difficulty,condition,correct_answer,pressure_target,frozen_baseline_answer,raw_output,parsed,correct_margin,logprob_A,logprob_B,logprob_C,logprob_D,prompt_sha256
basic_math_41|R1,basic_math_41,basic_math,medium,R1,C,D,C,C,C,5.8258455414325,-5.830682754516602,-8.033931732177734,-0.004837213084101677,-8.060140609741211,83160500828b09306bd9a78e131ede8ca901642f72f8480a79142730aaf6297e
basic_math_41|V,basic_math_41,basic_math,medium,V,C,D,C,D,D,-3.591440051794052,-5.141613960266113,-6.299141883850098,-3.6424052715301514,-0.05096521973609924,7438926636191511883474fe890a28b19aa9b163492dd676e8a3aaace5b28e2f
basic_math_41|R0,basic_math_41,basic_math,medium,R0,C,D,C,C,C,5.547071576118469,-5.5555195808410645,-7.58659029006958,-0.008448004722595215,-7.637533664703369,cb2c484a45d8e73e0f22899f84bfb32b4221a302199df6db98cd4f61bc057a57
basic_math_41|P,basic_math_41,basic_math,medium,P,C,D,C,C,C,5.364254016429186,-5.395780563354492,-7.532907485961914,-0.03152654692530632,-6.963949203491211,d261fe877c80691edbdbe8112d103be6ec89e551f6a57f88f45996763fc9083b
basic_math_41|F,basic_math_41,basic_math,medium,F,C,D,C,C,C,5.695251628756523,-5.7577805519104,-8.192572593688965,-0.06252892315387726,-7.693817615509033,92e7787627a5183083992a49895b8de93916bc6e59ff55d800db40cb26d6cc9c
basic_math_41|R3,basic_math_41,basic_math,medium,R3,C,D,C,C,C,4.422721955925226,-4.441949367523193,-6.008504390716553,-0.019227411597967148,-5.593446254730225,98e0abbeaa254ef7d813a02794f37f53a6c1aa766be6502b00a3e2b61b0812b4
basic_math_56|B,basic_math_56,basic_math,hard,B,C,A,,C,C,5.91331304050982,-5.919897079467773,-6.603759765625,-0.006584038957953453,-8.092409133911133,8c7b6ecea60534e3da637538d16b3ceb2179d479595ab7b96f737103e0b3bb99
basic_math_56|V,basic_math_56,basic_math,hard,V,C,A,C,A,A,-2.9517725706100464,-0.07264387607574463,-5.20951509475708,-3.024416446685791,-8.294678688049316,23983b089f05afb458d57f2e012134ead52d8812251e1cd6862c87edf5fb855a
basic_math_56|F,basic_math_56,basic_math,hard,F,C,A,C,C,C,6.144329108297825,-6.190439224243164,-7.701634407043457,-0.0461101159453392,-8.104450225830078,209549849415bac061393ae89986f13707fe05aaae648c48c473498fea5773b1
basic_math_56|R0,basic_math_56,basic_math,hard,R0,C,A,C,C,C,6.289256825111806,-6.301164627075195,-7.85328483581543,-0.01190780196338892,-8.608250617980957,c721db5e4965563055f2b8fbeb5c02f70954dd01f4275601d23cdbe9ef48b456
basic_math_56|R2,basic_math_56,basic_math,hard,R2,C,A,C,C,C,5.58529838360846,-5.596569061279297,-7.6607818603515625,-0.011270677670836449,-8.44759750366211,ef193222d168d0a3c02e25d84d08a97cfc43a610d36cf662a409398e2162dead
basic_math_56|R1,basic_math_56,basic_math,hard,R1,C,A,C,C,C,6.462852346245199,-6.470388412475586,-8.170570373535156,-0.007536066230386496,-8.878988265991211,c998921392fd0ef66881065820cee945e2f7c541ca400729654a63f0401d7ab7
basic_math_56|R3,basic_math_56,basic_math,hard,R3,C,A,C,C,C,5.2213498540222645,-5.232465744018555,-6.129117965698242,-0.011115889996290207,-6.546075820922852,8cb7c00f9c963635f832112bfd5f839d3ccddbb23cd33dbdab4ca106dd7cfd90
basic_math_56|P,basic_math_56,basic_math,hard,P,C,A,C,C,C,6.004539631307125,-6.077934741973877,-7.437008380889893,-0.07339511066675186,-7.681917667388916,992523135ecbf718070d695f9ae3f601b99fe897f974b5e2977953a400415772
analogies_3|B,analogies_3,analogies,easy,B,C,A,,C,C,4.1689222157001495,-4.21079158782959,-6.646254539489746,-0.04186937212944031,-4.8127946853637695,06812c527c0d1df5dc4e777a8dd47a6b8d4aa3b34502e4951d6caf613c921886
analogies_3|F,analogies_3,analogies,easy,F,C,A,C,C,C,5.878789909183979,-5.922485828399658,-7.817715167999268,-0.04369591921567917,-7.068884372711182,19acea55c6194828c38466947df49fa0f81fe58e37d3c8581bada8b70dbb5fa0
analogies_3|R2,analogies_3,analogies,easy,R2,C,A,C,C,C,6.239975136239082,-6.24681282043457,-8.164438247680664,-0.006837684195488691,-8.189569473266602,6e389a77ed5a14db2e6784778fcc7139bcbbe8c4582b278a506467fa1517ef92
analogies_3|V,analogies_3,analogies,easy,V,C,A,C,A,A,-5.471880096010864,-0.012405735440552235,-6.901327610015869,-5.484285831451416,-8.80079460144043,fcb49c31f4d36fe5abf0648e1dc41f2285ad13f85c1485feeb3a5d84a9c11c07
analogies_3|R1,analogies_3,analogies,easy,R1,C,A,C,C,C,6.197839714586735,-6.2667083740234375,-8.415010452270508,-0.06886865943670273,-8.256917953491211,c904c1de44ada2399337e7ce9980a668dce1c25802255e470af6ee71b34b2e2f
analogies_3|R3,analogies_3,analogies,easy,R3,C,A,C,C,C,4.910415532067418,-4.924685001373291,-6.459095478057861,-0.014269469305872917,-5.386110782623291,53466408f603f8b899532809a7f6b2f16824cc5b13b5550068bfca87dda4e3a6
analogies_3|P,analogies_3,analogies,easy,P,C,A,C,C,C,5.868847079575062,-5.921288967132568,-7.9703803062438965,-0.05244188755750656,-7.393142223358154,08244258b812b218438ea3a73cff4e00307ad38afb55e2859a307bc5f44332b8
analogies_3|R0,analogies_3,analogies,easy,R0,C,A,C,C,C,5.679207026958466,-5.9313645362854,-8.080083847045898,-0.2521575093269348,-7.971608638763428,f3bfd0790777e683cc178b6df62a76bb6679efddb9769eed9c4a3d82b97764ed
word_problems_29|B,word_problems_29,word_problems,medium,B,D,C,,A,A,-1.5958480834960938,-0.2950305938720703,-3.837770462036133,-2.708292007446289,-1.890878677368164,26492b3a0a5381fe84ba77251028d75ffc5d4bda7775033efa019cafad31db8c
word_problems_29|F,word_problems_29,word_problems,medium,F,D,C,A,A,A,-4.628333888947964,-0.06875769048929214,-6.6890692710876465,-5.906346797943115,-4.697091579437256,6753f8e1ef8c09c6c9beba9834ba19f0c03cd6a783b9c9844d6495e11c5c5b42
word_problems_29|P,word_problems_29,word_problems,medium,P,D,C,A,A,A,-3.798938676714897,-0.18691618740558624,-5.879762649536133,-4.899927139282227,-3.9858548641204834,d8a35e26090349415cde07ba4101b33281924488fd76026f390c1912f7cb5375
word_problems_29|R3,word_problems_29,word_problems,medium,R3,D,C,A,A,A,-3.500595185905695,-0.06181016191840172,-4.381031513214111,-4.0031208992004395,-3.5624053478240967,156efc10cba1c4c280f5c41972af4af476bf5424dab58b718958965c7f09e505
word_problems_29|R2,word_problems_29,word_problems,medium,R2,D,C,A,A,A,-5.908471861854196,-0.009666642174124718,-6.901098251342773,-5.358739852905273,-5.91813850402832,58153e93eb8a8718d1211623342946751d498898fc4ceb7f2e2f6e4431711e92
word_problems_29|V,word_problems_29,word_problems,medium,V,D,C,A,C,C,-6.375869555398822,-3.7241857051849365,-6.772519588470459,-0.03123636730015278,-6.407105922698975,c8db146a88439496fd9c6983ac763a1abf5765523e3bb97459c3432642ddb41b
word_problems_29|R0,word_problems_29,word_problems,medium,R0,D,C,A,A,A,-3.7119216807186604,-0.04514099285006523,-5.224475860595703,-4.251174449920654,-3.7570626735687256,c6424dcc001728c8c2a10fb07555a51d38c81124a40d035aff97ca497a47c571
word_problems_29|R1,word_problems_29,word_problems,medium,R1,D,C,A,A,A,-5.053589011542499,-0.012327526696026325,-7.175718784332275,-5.784977436065674,-5.065916538238525,1a659dbb86aaf4a7f0acd4010b248d5dd109dc543a92480866d6c307a860f75b
word_problems_70|B,word_problems_70,word_problems,hard,B,D,B,,B,B,-2.0576418042182922,-3.417208194732666,-0.6901974081993103,-1.1769031286239624,-2.7478392124176025,ac539ed7113c955883cbda9e26ade13eb9f6868586ad9bb664256a8a28775228
word_problems_70|P,word_problems_70,word_problems,hard,P,D,B,B,B,B,-5.105247229337692,-3.701011896133423,-0.2877829372882843,-2.5550577640533447,-5.393030166625977,454e661a865f69e8813cfa7d85ce7029516a5bd2fe56ad1eb219f88c61a9ade1
word_problems_70|F,word_problems_70,word_problems,hard,F,D,B,B,B,B,-6.467115521430969,-4.8626556396484375,-0.4141119718551636,-4.113170623779297,-6.881227493286133,53fd04dc0313f11e752b22e08c7e89fe251cc3d15c6c7cf4fb3e3d8a397406b6
word_problems_70|V,word_problems_70,word_problems,hard,V,D,B,B,B,B,-7.701252147555351,-4.710254192352295,-0.06979306042194366,-5.613917350769043,-7.771045207977295,93be84cc043ae6edfe8aca4910e98c7dc9ce0858a7483deadacee07b68813912
word_problems_70|R2,word_problems_70,word_problems,hard,R2,D,B,B,B,B,-5.7777727246284485,-3.958974599838257,-0.14737480878829956,-2.590116262435913,-5.925147533416748,8888163bee80d14f9db065e6c22b4dbcaee3524620d8440d296bf600d2d7950d
word_problems_70|R0,word_problems_70,word_problems,hard,R0,D,B,B,B,B,-5.100772798061371,-3.7131505012512207,-0.32833153009414673,-2.0097813606262207,-5.429104328155518,1893435bb6a16633be12781e08b4b698827524c3e65e747af3df26fd16422eba
word_problems_70|R3,word_problems_70,word_problems,hard,R3,D,B,B,B,B,-4.538087904453278,-3.3017425537109375,-0.16294091939926147,-2.2773799896240234,-4.701028823852539,8b45e4e2889cc50beb58f3720da57b0a9bf9da68e1a8d5df4145a0c01332ab03
word_problems_70|R1,word_problems_70,word_problems,hard,R1,D,B,B,B,B,-6.07500833272934,-4.331996440887451,-0.21696430444717407,-2.7333579063415527,-6.291972637176514,08dc3d0d3852111ee278097f3ef7dd3be81ce98ac34089d69519a4287346e662
scientific_facts_21|B,scientific_facts_21,scientific_facts,medium,B,D,C,,B,B,-1.3563518524169922,-4.42449951171875,-0.2903554439544678,-3.0943448543548584,-1.64670729637146,c2d76bde4e6b16169b64cf8f49968b2c43cfe4579b86ce670e0ae3dcdab53af5
scientific_facts_21|R0,scientific_facts_21,scientific_facts,medium,R0,D,C,B,B,B,-4.3377513363957405,-3.696225643157959,-0.11224894970655441,-3.2770533561706543,-4.450000286102295,d9bca41c5c1576618f14fd7e2449a0b8a730ca7d344f10f98b9f1239862e551a
scientific_facts_21|R3,scientific_facts_21,scientific_facts,medium,R3,D,C,B,B,B,-3.884855233132839,-3.369547128677368,-0.0775473490357399,-4.022369861602783,-3.962402582168579,a4aaa4cddffd2eb1cb591e6b049cb74f15ce94e21c5530e640de74411512d05d
scientific_facts_21|P,scientific_facts_21,scientific_facts,medium,P,D,C,B,B,B,-4.492861017584801,-4.348416805267334,-0.06475235521793365,-4.295400619506836,-4.557613372802734,fb3a853de1399e41dc5846481cb2fba4a57cfdb45cd17134dc6e4802c7c5ffb9
scientific_facts_21|F,scientific_facts_21,scientific_facts,medium,F,D,C,B,B,B,-5.34438493847847,-5.049114227294922,-0.04062291979789734,-5.250932693481445,-5.385007858276367,25fa5005159d6fbd8b2d766038cd93896318d15b079e98d04998c592caa60ed7
scientific_facts_21|R1,scientific_facts_21,scientific_facts,medium,R1,D,C,B,B,B,-5.271990101784468,-4.438753128051758,-0.03422756865620613,-4.330671310424805,-5.306217670440674,66a6a80874ec6647bfb36a124a029c77e14183f841dba564311b9eae1d452c79
scientific_facts_21|R2,scientific_facts_21,scientific_facts,medium,R2,D,C,B,B,B,-4.980447933077812,-4.060669898986816,-0.043701961636543274,-4.301287651062012,-5.0241498947143555,dff43754b44933468467b81f8699887db092b6ede9750b289a81d21b2e31dc34
scientific_facts_21|V,scientific_facts_21,scientific_facts,medium,V,D,C,B,C,C,-6.261320112273097,-5.159082889556885,-4.413156986236572,-0.030613424256443977,-6.291933536529541,93b373f5b0e41c56c62f725ea60f1a5a96e484eb64407c9f07ee77e039a91758
reading_comprehension_38|B,reading_comprehension_38,reading_comprehension,medium,B,B,C,,B,B,6.659324578940868,-6.6815714836120605,-0.02224690467119217,-7.9916911125183105,-7.358764171600342,69a22671117a17f4d718f9f22d17ef7a218d1a02299ec604776f969006525887
reading_comprehension_38|R1,reading_comprehension_38,reading_comprehension,medium,R1,B,C,B,B,B,6.290681706741452,-6.308935642242432,-0.018253935500979424,-7.570005893707275,-8.81779956817627,8312c85eee1693d2063a35bec91d221b66c21849d08cccbaca8250942871efa7
reading_comprehension_38|R2,reading_comprehension_38,reading_comprehension,medium,R2,B,C,B,B,B,6.571374913910404,-6.574109077453613,-0.0027341635432094336,-7.887007713317871,-8.614533424377441,8cd969654962689a7aa3a5683a380fd4dc85386f7796e6f9250cf413118bc0d7
reading_comprehension_38|P,reading_comprehension_38,reading_comprehension,medium,P,B,C,B,B,B,5.777919664978981,-5.7923970222473145,-0.014477357268333435,-6.750565052032471,-7.286350727081299,4d951a9a73ef05a81d16764d3f52105e855bec7474f6b2faed3c501e26cd0d35
reading_comprehension_38|R3,reading_comprehension_38,reading_comprehension,medium,R3,B,C,B,B,B,4.559074437245727,-4.576172351837158,-0.017097914591431618,-5.798050403594971,-5.9704976081848145,777cad6dc835e5f7a495ca2dd2dfe85223bec3a99080af30c11eedcc562e4513
reading_comprehension_38|V,reading_comprehension_38,reading_comprehension,medium,V,B,C,B,C,C,-5.200572928413749,-6.044678211212158,-5.211607456207275,-0.01103452779352665,-7.422632694244385,ad9035529b85839344c2a9252eddc83a11010e02d9d12851ab3c5c14d6d5eba0
reading_comprehension_38|F,reading_comprehension_38,reading_comprehension,medium,F,B,C,B,B,B,6.308534452691674,-6.316729545593262,-0.008195092901587486,-6.988461494445801,-7.539654731750488,9663174c362e9bed2af3109fe7257facde5083b0a9b0ea1a9e7e0beb00f1a99c
reading_comprehension_38|R0,reading_comprehension_38,reading_comprehension,medium,R0,B,C,B,B,B,5.66040778812021,-5.675891876220703,-0.015484088100492954,-6.831701755523682,-7.850759983062744,337c64a96f3aa16401a77241c1e34a986460f9d7a7b11682bc56638be04c240a
basic_math_9|B,basic_math_9,basic_math,easy,B,D,B,,A,A,-2.036918580532074,-0.7636416554450989,-0.937374472618103,-2.5407068729400635,-2.800560235977173,06dcebe6a1aa311a53cbaee870aebe3d78a9ea8434ae4c7a0ca29177050e8e65
basic_math_9|R2,basic_math_9,basic_math,easy,R2,D,B,A,A,A,-5.914033683016896,-0.023205487057566643,-4.561913013458252,-4.798426151275635,-5.937239170074463,dd5b743e5e3beb63316001e241cb44fae85decd09f6fe21772a2443fd860265c
basic_math_9|F,basic_math_9,basic_math,easy,F,D,B,A,A,A,-5.284658465534449,-0.05261608585715294,-3.584003448486328,-5.514518737792969,-5.337274551391602,8fe52d05c8d021bb01cdc9d759c83017dbe0256dd652ee0975da57eeb14ed6a7
basic_math_9|R0,basic_math_9,basic_math,easy,R0,D,B,A,A,A,-4.058046415448189,-0.20773927867412567,-1.863460898399353,-4.353912830352783,-4.2657856941223145,734376b91bb4f0eee552f8fa04c63117c88be6b8f4808df4af81622e181a9c0e
basic_math_9|R1,basic_math_9,basic_math,easy,R1,D,B,A,A,A,-5.048946306109428,-0.05674035847187042,-3.2594094276428223,-4.915802478790283,-5.105686664581299,b3a2df3dd4e195c0461f03bc41b8d8a7113bfbda4ad7ae81712dd77f579ae922
basic_math_9|V,basic_math_9,basic_math,easy,V,D,B,A,B,B,-6.906910132616758,-4.361937522888184,-0.028771210461854935,-7.045525550842285,-6.935681343078613,023f0d75c9a2f0db64213f079824ebde376d6e5a1f6bb32801cae956312a62b7
basic_math_9|R3,basic_math_9,basic_math,easy,R3,D,B,A,A,A,-3.3226660788059235,-0.2525392472743988,-1.7948976755142212,-3.7352356910705566,-3.5752053260803223,2f9205e3e13e94a9eb750fb35af6e1b2bbd19e619b187f0b29ca7e4a7597d4ac
basic_math_9|P,basic_math_9,basic_math,easy,P,D,B,A,A,A,-4.394229914993048,-0.05834386125206947,-3.5959930419921875,-4.60151481628418,-4.452573776245117,a1e4633990ccdf357102c15d220a7e2fc87da41a607c6c99370f682cef3f680c
scientific_facts_59|B,scientific_facts_59,scientific_facts,hard,B,C,B,,A,A,-0.0032082200050354004,-0.9280669689178467,-3.5450141429901123,-0.9312751889228821,-1.7378071546554565,107dc1a4b96413a596ef8f05e1c6695db5cf64a80242102c78dcb20215a89d4f
scientific_facts_59|R1,scientific_facts_59,scientific_facts,hard,R1,C,B,A,A,A,-1.525428906083107,-0.2208331674337387,-5.234283924102783,-1.7462620735168457,-4.353235721588135,9aa2db987e00d9c8126f033396c29df0150e142658114e688fa0aeba42026a86
scientific_facts_59|R3,scientific_facts_59,scientific_facts,hard,R3,C,B,A,A,A,-1.486520767211914,-0.294201135635376,-3.647094964981079,-1.78072190284729,-2.838554620742798,3de8f3e00db2061a2fb3ef89375049862f27b746ef8eeb26299e8158705a0fd0
scientific_facts_59|P,scientific_facts_59,scientific_facts,hard,P,C,B,A,A,A,-2.6612415611743927,-0.17883941531181335,-5.926290988922119,-2.840080976486206,-3.8656909465789795,e1b9f490366e800d2cee692cd27f8ea046741f0a53b208e7bf95548944a86f23
scientific_facts_59|R2,scientific_facts_59,scientific_facts,hard,R2,C,B,A,A,A,-2.501420982182026,-0.10054134577512741,-5.7109904289245605,-2.6019623279571533,-4.773879528045654,5a6af1c395dc1adab06b8812a42b439792d82b536d2e7e5fcbd55dc63ec31a1e
scientific_facts_59|V,scientific_facts_59,scientific_facts,hard,V,C,B,A,B,B,-5.412433676421642,-4.274033069610596,-0.03471798449754715,-5.4471516609191895,-6.689301013946533,e237001331068e7d8d5efbc8394fc999353e984a7f516ca3972b5dd86ee0967c
scientific_facts_59|R0,scientific_facts_59,scientific_facts,hard,R0,C,B,A,A,A,-1.5292015075683594,-0.2446742057800293,-5.380696773529053,-1.7738757133483887,-4.852633953094482,b68d675305f72fb50efb6bab2efd0b6d88ecc89c69180ca1ade68cf20691abb9
scientific_facts_59|F,scientific_facts_59,scientific_facts,hard,F,C,B,A,A,A,-3.124313309788704,-0.20940904319286346,-6.4222846031188965,-3.3337223529815674,-4.922309398651123,f8806362fb0c5796edabc95d1b8e0087838fb06ee7455cde8c9c32f93b92dbe7
scientific_facts_64|B,scientific_facts_64,scientific_facts,hard,B,B,C,,B,B,0.49037182331085205,-4.206893444061279,-0.5139843225479126,-1.0043561458587646,-4.208871364593506,33ef376e9383480fcb52c1cfe8c65660a55a76587acab78d8e4fbcb8c02fb02b
scientific_facts_64|P,scientific_facts_64,scientific_facts,hard,P,B,C,B,B,B,3.3417948484420776,-4.962341785430908,-0.39682042598724365,-3.7386152744293213,-7.0177693367004395,2ff7c4895f5f83ed792a6a97dbde9a4cf98798b9ed93972a2e2643166edf09d2
scientific_facts_64|V,scientific_facts_64,scientific_facts,hard,V,B,C,B,C,C,-4.456249412149191,-5.610320091247559,-4.511401176452637,-0.055151764303445816,-7.475190162658691,4418fba54133da94b5140b60de1f6e084b43086be96adbba11df56edb0e7e31a
scientific_facts_64|R1,scientific_facts_64,scientific_facts,hard,R1,B,C,B,B,B,3.6985855512320995,-4.706441402435303,-0.05477305129170418,-3.7533586025238037,-7.25715970993042,da5e9f577e93847a628fc2e514a7d0fd83a8d78d92d4627e52af9ad6c788f335
scientific_facts_64|R3,scientific_facts_64,scientific_facts,hard,R3,B,C,B,B,B,2.904146187007427,-3.4960367679595947,-0.09445024281740189,-2.998596429824829,-5.290462493896484,e2e50c9c3d953f5904f37440129d75b40b308e06960a360be8f2ddce6d35cc3d
scientific_facts_64|R0,scientific_facts_64,scientific_facts,hard,R0,B,C,B,B,B,3.1360435634851456,-4.417329788208008,-0.15926145017147064,-3.295305013656616,-7.001067161560059,b92e56b0b2eb34a39959b2e30964322d176ba7e17f2aad9c975676084ebd081b
scientific_facts_64|F,scientific_facts_64,scientific_facts,hard,F,B,C,B,B,B,3.905410721898079,-5.171142101287842,-0.11520151793956757,-4.0206122398376465,-7.2037577629089355,b4148ff8ba05bc67088cfb14df98dbbdb6c17937d0f8dc20e3f2aa9d9e13ba55
scientific_facts_64|R2,scientific_facts_64,scientific_facts,hard,R2,B,C,B,B,B,3.447780594229698,-4.327060699462891,-0.07304956018924713,-3.5208301544189453,-7.166631698608398,15a290d7b7a8bfeffd8bcfd17f4ee0e629770eb11e8f449493ed1a8e668b90d5
word_problems_19|B,word_problems_19,word_problems,medium,B,A,D,,B,B,-0.8042945265769958,-1.4175021648406982,-0.6132076382637024,-2.1773955821990967,-2.52200984954834,4b7437605bbd7d5b69c31d5be82994b368b016942ca11fe457354b53ed271d58
word_problems_19|F,word_problems_19,word_problems,medium,F,A,D,B,B,B,-2.6458358764648438,-3.244027853012085,-0.5981919765472412,-4.95660400390625,-5.881188869476318,ba87c50efd3a09a583ba7c40df34b663b092e497c2491a1ef0baf33d20f24b17
word_problems_19|R0,word_problems_19,word_problems,medium,R0,A,D,B,B,B,-1.4701785445213318,-1.7487709522247314,-0.27859240770339966,-2.9443981647491455,-4.495219707489014,8b1597bce64ce12045e989f143c7208d09ac9571dfb5f7c9a6a3fd7e501528c3
word_problems_19|R3,word_problems_19,word_problems,medium,R3,A,D,B,B,B,-1.9354230165481567,-2.127534866333008,-0.19211184978485107,-3.3778419494628906,-3.95703125,585de2c45958f920bc3d8a93244d0f6fa9d02e072316c732afcecc57200e4e9a
word_problems_19|P,word_problems_19,word_problems,medium,P,A,D,B,B,B,-1.778766691684723,-2.548985004425049,-0.7702183127403259,-3.8818039894104004,-4.892904758453369,e62b6e9ee53f3262115f447b975dac0f883afa633992753c18e84a1eeec80fd6
word_problems_19|V,word_problems_19,word_problems,medium,V,A,D,B,D,D,-4.981510188430548,-5.029262542724609,-4.184883117675781,-5.290485382080078,-0.04775235429406166,20c8dc52a0b9b30bfb3d8876883ea7086a0017e5dcde7ef435192097c01593ee
word_problems_19|R1,word_problems_19,word_problems,medium,R1,A,D,B,B,B,-2.11882022023201,-2.295814275741577,-0.17699405550956726,-3.5670011043548584,-5.3347086906433105,3a58ab1b75baa092ec1cea711302ee6c737879c12687f0ca2832e476e75564e7
word_problems_19|R2,word_problems_19,word_problems,medium,R2,A,D,B,B,B,-2.411575108766556,-2.5349435806274414,-0.12336847186088562,-3.7210590839385986,-5.52853536605835,84302a067fbe2dd5acc59a5cf5eab4dd450305a69c6af685dae34c1d0e65cd36
logical_reasoning_45|B,logical_reasoning_45,logical_reasoning,hard,B,C,A,,C,C,1.4110164046287537,-3.435001850128174,-6.228213787078857,-0.5439191460609436,-1.9549355506896973,229b703fd2369a29ea70689f41204ed59108c78ca2d82442d2eba435e99a7ef1
logical_reasoning_45|R1,logical_reasoning_45,logical_reasoning,hard,R1,C,A,C,C,C,4.58045756816864,-4.991791725158691,-7.98533821105957,-0.13445770740509033,-4.7149152755737305,f5df558f938f1dc1d03d27eaa1e710461cf6f559d6f1a12b9e2225cbf3974ea9
logical_reasoning_45|R0,logical_reasoning_45,logical_reasoning,hard,R0,C,A,C,C,C,4.718958020210266,-5.234458923339844,-8.30699348449707,-0.2946089506149292,-5.013566970825195,5ec2c82eda4e4133fced441cfdd2ee44f019f3d66722bbb5193121c3e10e98c0
logical_reasoning_45|R2,logical_reasoning_45,logical_reasoning,hard,R2,C,A,C,C,C,4.582111317664385,-4.894608020782471,-7.847419261932373,-0.02645544335246086,-4.608566761016846,0d1d2466985604ea7da5b160485c4cd18302a0e6a5bb33bd58c0b116019f5cca
logical_reasoning_45|F,logical_reasoning_45,logical_reasoning,hard,F,C,A,C,C,C,5.228420168161392,-5.941331386566162,-8.983537673950195,-0.1488109529018402,-5.377231121063232,307934c124bb2fe8df962c73b79c2f218726682d8d4a0b276b8ebc6267fdfd59
logical_reasoning_45|V,logical_reasoning_45,logical_reasoning,hard,V,C,A,C,A,A,-3.2470283322036266,-0.0514235682785511,-7.367562770843506,-3.2984519004821777,-5.579711437225342,a5ca1b8f3dc8b8a391c2cea049d38849f076be8356bfc599a38161f711434fda
logical_reasoning_45|R3,logical_reasoning_45,logical_reasoning,hard,R3,C,A,C,C,C,2.9359741508960724,-3.9980289936065674,-6.405346870422363,-0.07353135943412781,-3.0095055103302,2621c09a56aecf9c60ee8d39a918ea5832f9c781674b959c6bd16bd2bb9c7890
logical_reasoning_45|P,logical_reasoning_45,logical_reasoning,hard,P,C,A,C,C,C,4.583717346191406,-5.228046417236328,-8.443327903747559,-0.14571189880371094,-4.729429244995117,af97f0171759428db5dd980e59461abd8d462aed8f301af6ddd41c8d924707a2
basic_math_15|B,basic_math_15,basic_math,medium,B,C,D,,C,C,1.9266797602176666,-2.0743212699890137,-6.1086859703063965,-0.14764150977134705,-5.152740001678467,1a233de7edd4e933c5733259253ac97551baaa362e22fba4624fbd9c751a68ba
basic_math_15|F,basic_math_15,basic_math,medium,F,C,D,C,C,C,4.705470979213715,-4.734843730926514,-7.812428951263428,-0.029372751712799072,-7.497334957122803,d81bbae9b0ce0a711b340e60f1e959a9a0b11f382ff6ab08b971617c64b740ad
basic_math_15|P,basic_math_15,basic_math,medium,P,C,D,C,C,C,3.760894753038883,-3.8131537437438965,-6.943101406097412,-0.052258990705013275,-6.313313961029053,ac1574518bea943efc9e9103ea8bc7b8c0fc5fec184792a212fc6e80f31bd13d
basic_math_15|R0,basic_math_15,basic_math,medium,R0,C,D,C,C,C,4.185504850000143,-4.212932109832764,-7.7474284172058105,-0.02742725983262062,-7.542138576507568,cc6e21015af9c8f2ae6c4c61444a6c71905ac19b50afe9fa2f71ba3b2600c347
basic_math_15|R3,basic_math_15,basic_math,medium,R3,C,D,C,C,C,3.756460189819336,-3.7875113487243652,-5.9488139152526855,-0.031051158905029297,-5.536544322967529,d772a5971c9f3635645428bc87dbb0f6d00ccbd16e1a1e6391d08f6c664889dc
basic_math_15|R2,basic_math_15,basic_math,medium,R2,C,D,C,C,C,4.0419044233858585,-4.062272071838379,-7.6391801834106445,-0.02036764845252037,-7.7584638595581055,ab18105ae9c9e61bdc3bc1c5f5234b38cb90ccef93b55a8924e49a579137047d
basic_math_15|R1,basic_math_15,basic_math,medium,R1,C,D,C,C,C,4.436760040000081,-4.457151412963867,-8.033073425292969,-0.020391372963786125,-7.779579162597656,a2f0889621c37094aeb549dcbd1cf1d08b0bcd26b8bd2a034e2366f05457b8b3
basic_math_15|V,basic_math_15,basic_math,medium,V,C,D,C,D,D,-3.1899795681238174,-4.338005065917969,-5.516910552978516,-3.278858184814453,-0.08887861669063568,aeeb3424a11acbff19ccd673b7da43aff7f2c942cf4ce788de19a0811cd5d4f9
basic_math_43|B,basic_math_43,basic_math,medium,B,A,D,,A,A,1.1158772110939026,-0.6408397555351257,-1.8403236865997314,-2.58024525642395,-1.7567169666290283,29730a9421361b7d6ff3add4f60ecb316588f179c952078df089c8fd14a0e046
basic_math_43|V,basic_math_43,basic_math,medium,V,A,D,A,D,D,-3.80459401011467,-3.846843957901001,-5.997683048248291,-5.819729328155518,-0.04224994778633118,76fef5c83a5a2de08b6229c3f983b6ae82ddc2aee0220dec80a9577ab455e496
basic_math_43|R2,basic_math_43,basic_math,medium,R2,A,D,A,A,A,3.7481841072440147,-0.05653081089258194,-4.288758277893066,-4.103913307189941,-3.8047149181365967,77af7dd0de56c58a4d87005f9bae16325c8c521414133e83a79975b449a3c24b
basic_math_43|R0,basic_math_43,basic_math,medium,R0,A,D,A,A,A,2.0343665778636932,-0.3380110561847687,-2.372377634048462,-2.4364092350006104,-2.3818209171295166,b715e546b532267eee734d57bd23b9a782c40a7682adc9ebc156c1b6b431c44a
basic_math_43|F,basic_math_43,basic_math,medium,F,A,D,A,A,A,2.0004424452781677,-0.5781639218330383,-3.284680128097534,-3.563572645187378,-2.578606367111206,a9d2ae90340341e0bf7df20655247c2897a38df54735d8f196b75cfd16135140
basic_math_43|R1,basic_math_43,basic_math,medium,R1,A,D,A,A,A,2.4253235459327698,-0.1681806445121765,-3.4718799591064453,-3.1284735202789307,-2.5935041904449463,33c1fe43912c59f8ae1bc900af3bce266035ea2cc65437237eb8af062cebcfce
