run_key,question_id,domain,difficulty,condition,correct_answer,frozen_baseline_answer,prior_answer_visible,raw_output,parsed,correct_margin,frozen_B_margin,logprob_A,logprob_B,logprob_C,logprob_D,prompt_sha256
scientific_facts_71|D1,scientific_facts_71,scientific_facts,hard,D1,C,C,False,C,C,1.116886168718338,1.116886168718338,-1.5451141595840454,-3.1720728874206543,-0.4282279908657074,-2.397998332977295,f59963476b2a5e99757ceefbebc4827b6b7113b1802729123e4fcaa90e4bebd9
scientific_facts_71|D3,scientific_facts_71,scientific_facts,hard,D3,C,C,False,C,C,1.3343448638916016,1.3343448638916016,-1.8056089878082275,-2.650444269180298,-0.471264123916626,-1.9848673343658447,1538957d43091801a1993c43ff73301ccfa662fc90a47ca315fc2732f09a876b
basic_math_44|B,basic_math_44,basic_math,medium,B,C,,False,C,C,1.3543168008327484,,-1.6773407459259033,-2.932572603225708,-0.3230239450931549,-3.3662807941436768,dcb896762112c383a756b14fcddfec67164e73c4dd3b09e72ccf9c32c1c1d7bd
basic_math_44|D2,basic_math_44,basic_math,medium,D2,C,C,False,C,C,1.3059998154640198,1.3059998154640198,-1.6564385890960693,-2.857898473739624,-0.35043877363204956,-3.079789876937866,576df56056dc4394f996a3b2ac863021402a6dc0fddc34b87726cf2c1487bff3
basic_math_44|DP,basic_math_44,basic_math,medium,DP,C,C,False,C,C,0.9802703261375427,0.9802703261375427,-1.4122787714004517,-2.812122106552124,-0.43200844526290894,-3.270040273666382,a57009f0b49f60999a174a0e22e4a0dcc5f6ae5661384e362b43aa5a5db7b5d9
basic_math_44|D3,basic_math_44,basic_math,medium,D3,C,C,False,C,C,1.4764709770679474,1.4764709770679474,-1.8662431240081787,-2.1382405757904053,-0.3897721469402313,-3.0367543697357178,e1c61e79549720c3da30e98376d3bdd885ee000287aed851c36fb345a9f5eb69
basic_math_44|S0,basic_math_44,basic_math,medium,S0,C,C,True,C,C,2.0340175330638885,2.0340175330638885,-2.196739673614502,-3.7352547645568848,-0.1627221405506134,-4.3688740730285645,179e07f21b8f87caf5afacc717b0fd358502566f25a8998bc7e5194efa83c736
basic_math_44|D0,basic_math_44,basic_math,medium,D0,C,C,False,C,C,1.0019988715648651,1.0019988715648651,-1.4355401992797852,-3.3938207626342773,-0.43354132771492004,-2.6840333938598633,28430593b240df23bd278ecb5cfdd0792d75d76593f083e8d2686731800dd2ea
basic_math_44|D1,basic_math_44,basic_math,medium,D1,C,C,False,C,C,1.4526748359203339,1.4526748359203339,-1.7932779788970947,-2.6185762882232666,-0.34060314297676086,-3.037149667739868,7a9d5e5c3e0f951cc5d308e4f73bb33b1cd84e7bd05aa977533f7f005b85153e
basic_math_4|B,basic_math_4,basic_math,easy,B,C,,False,C,C,1.1609821319580078,,-2.7692770957946777,-1.502526879310608,-0.3415447473526001,-6.208280086517334,92dc0e90a39c1166bca84548de73eac19e686d9485482cf42ede06451c3352c0
basic_math_4|D1,basic_math_4,basic_math,easy,D1,C,C,False,C,C,1.1267890334129333,1.1267890334129333,-2.2944297790527344,-1.5263938903808594,-0.399604856967926,-4.629587173461914,2c268ec878b3e0d6d42d5d37d0093c7c3059f811454f9970d0edaee448acb642
basic_math_4|S0,basic_math_4,basic_math,easy,S0,C,C,True,C,C,2.481401413679123,2.481401413679123,-2.636751651763916,-2.700439929962158,-0.1553502380847931,-5.871415615081787,e73be04eb206de78e2067bd270b41edd7816c277d9fbf4c7439dc024fab2a63d
basic_math_4|DP,basic_math_4,basic_math,easy,DP,C,C,False,C,C,1.0555534064769745,1.0555534064769745,-2.153559446334839,-1.4914518594741821,-0.43589845299720764,-5.2638840675354,1ae4ca57d5cb7efd0d7344ee5281791f8a91322a0c13d8b56c52a30dc67e28d1
basic_math_4|D2,basic_math_4,basic_math,easy,D2,C,C,False,C,C,1.343236893415451,1.343236893415451,-2.2480523586273193,-1.6960502862930298,-0.35281339287757874,-4.990209102630615,2e2cf802d950f035415873e2f081bff906739ef1f6da546d6e7af3c1eb84567d
basic_math_4|D0,basic_math_4,basic_math,easy,D0,C,C,False,C,C,1.1518822610378265,1.1518822610378265,-2.239042282104492,-1.5682659149169922,-0.41638365387916565,-4.427286148071289,3f90cff2c91fd9d47aa123b827c8b630cb2c908d6fa96e6025a4d4943b5c4387
basic_math_4|D3,basic_math_4,basic_math,easy,D3,C,C,False,C,C,0.704864501953125,0.704864501953125,-2.3228445053100586,-1.2253791093826294,-0.5205146074295044,-4.495287895202637,e6206e36e224b02b7d49c97cfad5591df35ab6b3ea9629d9ff4f65d3062f2e83
word_problems_69|B,word_problems_69,word_problems,hard,B,B,,False,A,A,-1.8047847151756287,,-0.7128344178199768,-2.5176191329956055,-1.0219203233718872,-3.824955940246582,233dfa107af94286897f70b910973b00707a9ec68b9f9e6311b0cc8a89d6c5f8
word_problems_69|D2,word_problems_69,word_problems,hard,D2,B,A,False,A,A,-2.379625380039215,0.29699134826660156,-0.6211201548576355,-3.0007455348968506,-0.9181115031242371,-4.632409572601318,af3d6a4abeefdc41a3f3e05fb09b198ada9744cd02f5f121b88f6788a99d3410
word_problems_69|D0,word_problems_69,word_problems,hard,D0,B,A,False,A,A,-2.0474987030029297,0.39508819580078125,-0.7094202041625977,-2.7569189071655273,-1.104508399963379,-2.809262275695801,35fa869a94e2ee2b619a637aa0dfb27c32a91aa09d68de805ab3e89503202888
word_problems_69|D3,word_problems_69,word_problems,hard,D3,B,A,False,A,A,-1.4514790177345276,0.21909719705581665,-0.7378188967704773,-2.189297914505005,-0.956916093826294,-3.938288927078247,9987e040703922ff2201201661f891c99e4bd0d3094027bab7b05b9a419579cd
word_problems_69|S0,word_problems_69,word_problems,hard,S0,B,A,True,A,A,-2.036018431186676,0.4443569779396057,-0.5910841822624207,-2.6271026134490967,-1.0354411602020264,-4.174093723297119,03504f1204cd7a623f16c5bd424a8098701895e1c4055a832b480cd76ab0dfc8
word_problems_69|DP,word_problems_69,word_problems,hard,DP,B,A,False,A,A,-1.9521845579147339,0.7006111145019531,-0.6325949430465698,-2.5847795009613037,-1.333206057548523,-4.071889877319336,bbf5f6db858b26d5307f7e2ce7a15c1c55fc71cad7dfc01243495a32d0fe98dd
word_problems_69|D1,word_problems_69,word_problems,hard,D1,B,A,False,A,A,-2.115590989589691,0.4367312788963318,-0.5877042412757874,-2.7032952308654785,-1.0244355201721191,-4.3653244972229,39ca7b64a915810827a1246e37a917a1fb1d067be5c63bbebfc84fe67f122963
logical_reasoning_28|B,logical_reasoning_28,logical_reasoning,medium,B,C,,False,C,C,6.5879745138809085,,-6.756041526794434,-8.713006019592285,-0.01413253415375948,-6.602107048034668,50a2f2a4c9b18c03bc92c15ea1e660092c3162ccc13e432ef8caaa4ff4ea5f2c
logical_reasoning_28|D1,logical_reasoning_28,logical_reasoning,medium,D1,C,C,False,C,C,5.506597559899092,5.506597559899092,-7.291561603546143,-8.540101051330566,-0.008844811469316483,-5.515442371368408,1bd6948eef3cdaea9f8f8c2196f44c3252ef28e415d080bedcf0a96c410600f0
logical_reasoning_28|D2,logical_reasoning_28,logical_reasoning,medium,D2,C,C,False,C,C,7.165844053030014,7.165844053030014,-7.867214202880859,-9.420282363891602,-0.0026644766330718994,-7.168508529663086,02fd10c357622483647817cc4c071aa2401f44ecc4dee4b7c6b48caade0de4aa
logical_reasoning_28|D0,logical_reasoning_28,logical_reasoning,medium,D0,C,C,False,C,C,5.86411660304293,5.86411660304293,-6.522809028625488,-8.03978157043457,-0.005530423019081354,-5.869647026062012,08133a205b5403ac1b7cb283d4563b1bb00b51f457147ad1c9737ec1a23ef63a
logical_reasoning_28|D3,logical_reasoning_28,logical_reasoning,medium,D3,C,C,False,C,C,4.843595430254936,4.843595430254936,-6.272716045379639,-6.608636379241943,-0.012784555554389954,-4.856379985809326,10109c37959b0c22c3b27869d3a75613c841552c0a75717c96b5fe06f737a6c3
logical_reasoning_28|S0,logical_reasoning_28,logical_reasoning,medium,S0,C,C,True,C,C,7.15397855755873,7.15397855755873,-7.156093120574951,-8.645682334899902,-0.0021145630162209272,-7.258887767791748,67c6ec3dcc6656529bc99c3af81e7283b7fb244e3f3ca417b4306983a58b2aae
logical_reasoning_28|DP,logical_reasoning_28,logical_reasoning,medium,DP,C,C,False,C,C,6.383930115029216,6.383930115029216,-6.838225364685059,-8.32529067993164,-0.029484840109944344,-6.41341495513916,df5957d0e2c2dd52e6f6496e5773bc199895695dd7c84e4639e509696b864919
word_problems_42|B,word_problems_42,word_problems,medium,B,C,,False,C,C,0.659835934638977,,-1.1967623233795166,-4.9581298828125,-0.5369263887405396,-3.270292282104492,49789a79217413afea9f834cab4b29a76cd6209709e2947df1ba92935d024adf
word_problems_42|D1,word_problems_42,word_problems,medium,D1,C,C,False,C,C,0.4419116973876953,0.4419116973876953,-0.9814044237136841,-5.359921455383301,-0.5394927263259888,-3.46368145942688,4bc9dbd62c4b5c05aa7c99842019893a20b8eed17294aa1cbe78c8a8a855fdff
word_problems_42|DP,word_problems_42,word_problems,medium,DP,C,C,False,C,C,0.5901089310646057,0.5901089310646057,-1.1707217693328857,-5.010499477386475,-0.58061283826828,-3.3315494060516357,6f91feca04d73c08866b404912175a0269f31b0f0dfc566490fc728891e81ff4
word_problems_42|S0,word_problems_42,word_problems,medium,S0,C,C,True,C,C,2.5158825293183327,2.5158825293183327,-2.6158969402313232,-5.7218708992004395,-0.10001441091299057,-4.097046375274658,97100c6f7589281bba7e12218dd1daf96daa872f6c7d7d3df6665faec44e3054
word_problems_42|D3,word_problems_42,word_problems,medium,D3,C,C,False,C,C,0.43151283264160156,0.43151283264160156,-0.9793371558189392,-4.820655345916748,-0.5478243231773376,-3.37178373336792,590f8d4dad9ff3f2f6515966cef50f1239b92552a3ea2bd69821a4389109f324
word_problems_42|D2,word_problems_42,word_problems,medium,D2,C,C,False,C,C,0.7509231567382812,0.7509231567382812,-1.167024850845337,-5.456386566162109,-0.41610169410705566,-3.8164236545562744,1084b2d58827235ba9f5e1ea3db1ccf951ac75904cda639132f0bff6cce727e8
word_problems_42|D0,word_problems_42,word_problems,medium,D0,C,C,False,C,C,0.7951201796531677,0.7951201796531677,-1.2651938199996948,-5.765838623046875,-0.4700736403465271,-3.2287750244140625,370ddecc4d2a908200cd748362599b6bf5ce807e236ce2c579c9aa8e7b02ceec
word_problems_41|B,word_problems_41,word_problems,medium,B,A,,False,A,A,4.920484714210033,,-0.061357803642749786,-5.739796161651611,-4.981842517852783,-5.391246795654297,55382011af466fb168cb83562e6374b38cc5f45425ab0d5775ade3ea5126afd0
word_problems_41|D1,word_problems_41,word_problems,medium,D1,A,A,False,A,A,6.57988930400461,6.57988930400461,-0.0061330730095505714,-6.837416648864746,-6.58602237701416,-7.024004936218262,acba83d2b00faa851b1cae08172e1333d2aa06bd9ecb5d6f82ea635ad50727d1
word_problems_41|DP,word_problems_41,word_problems,medium,DP,A,A,False,A,A,4.69739531353116,4.69739531353116,-0.04033995792269707,-5.201943874359131,-4.737735271453857,-5.647218227386475,08d9f86fff1c421eaa73ce86c6fa8915f00be34ceee995b59ca03f116c1b6541
word_problems_41|D0,word_problems_41,word_problems,medium,D0,A,A,False,A,A,6.80141531676054,6.80141531676054,-0.05679858475923538,-7.128493785858154,-7.6655192375183105,-6.858213901519775,8327b4725c834152f05bb0982476101978cf02955609740277e59f0b38767deb
word_problems_41|S0,word_problems_41,word_problems,medium,S0,A,A,True,A,A,5.283134221099317,5.283134221099317,-0.01081156823784113,-6.130930423736572,-5.293945789337158,-7.084734916687012,3fe6bf7dd13846155cce3cabd133a17b79ada4dd1eb2dc436c383d8f085a1530
word_problems_41|D3,word_problems_41,word_problems,medium,D3,A,A,False,A,A,6.599376469384879,6.599376469384879,-0.0070206825621426105,-6.60748815536499,-6.6063971519470215,-6.795119762420654,32b55bea625858b14a38247258a8232e70b7499fe97e1d18dfaabfc049ac384f
word_problems_41|D2,word_problems_41,word_problems,medium,D2,A,A,False,A,A,5.651413146406412,5.651413146406412,-0.007958706468343735,-6.41138219833374,-5.659371852874756,-6.505471706390381,91b28c17870870100b6090a4cbe25c616143953f2bd3e5c7115bfdb8ad8c4620
basic_math_42|B,basic_math_42,basic_math,medium,B,A,,False,C,C,-0.8974551558494568,,-1.415105938911438,-2.0195789337158203,-0.5176507830619812,-3.599031686782837,5c6c3708c1c50b02e382585511dc02bd3060c0762a512d985d69ecc0c11ba178
basic_math_42|D2,basic_math_42,basic_math,medium,D2,A,C,False,C,C,-1.2903136312961578,1.2903136312961578,-1.6457728147506714,-2.4616451263427734,-0.35545918345451355,-3.9848861694335938,64f6e4fb7905215cffc65f8dd76525cc1245415b78970b8ae578b9e29045ab81
basic_math_42|DP,basic_math_42,basic_math,medium,DP,A,C,False,C,C,-1.0177459716796875,1.0177459716796875,-1.5254322290420532,-1.9575554132461548,-0.5076862573623657,-3.4217946529388428,b10a19e567d2fc703282ca078c08968a8e37ea64572e0e91426d6d53513340e1
basic_math_42|D1,basic_math_42,basic_math,medium,D1,A,C,False,C,C,-1.1237907111644745,1.1237907111644745,-1.5981308221817017,-2.1132426261901855,-0.4743401110172272,-2.9692816734313965,caa1caee270064ad0db46a212883dc2e2c407c13786044e8a328fc821dab5923
basic_math_42|D0,basic_math_42,basic_math,medium,D0,A,C,False,C,C,-1.5182380378246307,1.5182380378246307,-1.9231712818145752,-2.484729051589966,-0.40493324398994446,-2.823279619216919,312af55a4439db3ad69b3562c15018c3c20d54e078c28b36a6a8952ca00244d3
basic_math_42|S0,basic_math_42,basic_math,medium,S0,A,C,True,C,C,-1.9262276589870453,1.9262276589870453,-2.2030725479125977,-2.379452705383301,-0.27684488892555237,-3.5694663524627686,72286aafe2119eed5da11324d7b9d4989b9b91a1338a76e0c49a15d0c68e5e09
basic_math_42|D3,basic_math_42,basic_math,medium,D3,A,C,False,C,C,-1.227256715297699,1.227256715297699,-1.6772676706314087,-2.0752570629119873,-0.4500109553337097,-3.0637595653533936,0faa69f7c6e94321a1de64fdfe782336f565a98b9eb691a7e43846e2e97f71e3
analogies_44|B,analogies_44,analogies,medium,B,D,,False,D,D,4.843051876872778,,-5.672443866729736,-6.640699863433838,-4.898361682891846,-0.055309806019067764,fd97f681cd26fc89604031cad82435dcec265c0a652b9a790f384e3c25d490ac
analogies_44|DP,analogies_44,analogies,medium,DP,D,D,False,D,D,4.2308961153030396,4.2308961153030396,-5.247033596038818,-5.97626256942749,-4.684096813201904,-0.45320069789886475,aa1e4b1ea1645ffeb39dc4e153351439680ba61648c3edab9bb43cada7bf967e
analogies_44|S0,analogies_44,analogies,medium,S0,D,D,True,D,D,5.629756911657751,5.629756911657751,-6.528538227081299,-7.509077548980713,-5.637665271759033,-0.007908360101282597,10ee1e78f8515491c4f152f0c461acf8f2927501137c8b8ee8d2a7e90cfaf9fd
analogies_44|D1,analogies_44,analogies,medium,D1,D,D,False,D,D,5.266248404979706,5.266248404979706,-5.995386123657227,-6.750085830688477,-5.431463241577148,-0.16521483659744263,dc1be4ccdeca49225561f37a9371e21939a0f45b4786a223faaafae0f7e48a2f
analogies_44|D2,analogies_44,analogies,medium,D2,D,D,False,D,D,5.715448249131441,5.715448249131441,-6.113645076751709,-7.216466426849365,-5.761115550994873,-0.04566730186343193,860258026c63c3c1053ce9af943d5d2d40f3c79b0e395ff1294f8f7fcfe255d8
analogies_44|D0,analogies_44,analogies,medium,D0,D,D,False,D,D,5.905658881179988,5.905658881179988,-6.629872798919678,-6.768641948699951,-5.913776874542236,-0.008117993362247944,43fcf56d54b9f3bdf902f70e292ed79d724c7a979c22c7fed686b1c5c3f94a9e
analogies_44|D3,analogies_44,analogies,medium,D3,D,D,False,D,D,5.037506017833948,5.037506017833948,-5.218113422393799,-5.757147312164307,-5.053686618804932,-0.016180600970983505,7f40ed86b8ea0dee55798e4736781f712e88182cf4bdd221dbb8237e8ccb0ce4
scientific_facts_66|B,scientific_facts_66,scientific_facts,hard,B,D,,False,C,C,-2.4700431525707245,,-1.6305221319198608,-5.266348361968994,-0.3074820339679718,-2.7775251865386963,58c3a485562f80d8f69a0cf616e7792836b07d6b1b8e12d7daf38b15ce5b132d
scientific_facts_66|DP,scientific_facts_66,scientific_facts,hard,DP,D,C,False,C,C,-2.832555800676346,1.4759388267993927,-1.7435705661773682,-5.273809432983398,-0.26763173937797546,-3.1001875400543213,d92c7d7376a7d6563b0a59c2c6b88254453addc4e1284e7e675a0972034ed056
scientific_facts_66|S0,scientific_facts_66,scientific_facts,hard,S0,D,C,True,C,C,-3.2850532829761505,2.3500786125659943,-2.489335060119629,-5.387551307678223,-0.13925644755363464,-3.424309730529785,27b2689422bcee80e6b878bc9ba135fc202ecd48a492ce4bad1675a92cb8dff7
scientific_facts_66|D0,scientific_facts_66,scientific_facts,hard,D0,D,C,False,C,C,-2.9910983592271805,2.9910983592271805,-3.37567138671875,-6.818357467651367,-0.15069584548473358,-3.141794204711914,a251d12f58c5c9dd8e35c6b9c0057eec5aa441af0c4356e64ca9ca816df587a7
scientific_facts_66|D2,scientific_facts_66,scientific_facts,hard,D2,D,C,False,C,C,-3.4293327182531357,2.538654312491417,-2.6479458808898926,-5.972534656524658,-0.10929156839847565,-3.5386242866516113,e9a08c5b6f37d0c369b7d34f1badac69992f6704b910cf0a102a62475a276f1b
scientific_facts_66|D3,scientific_facts_66,scientific_facts,hard,D3,D,C,False,C,C,-2.8712425529956818,2.22825625538826,-2.3901309967041016,-4.985517501831055,-0.16187474131584167,-3.0331172943115234,62fb4357003e0a4e06e6ca7747fe72eccfaee52cc99e952a4313fd7496db770d
scientific_facts_66|D1,scientific_facts_66,scientific_facts,hard,D1,D,C,False,C,C,-3.0562400817871094,2.0540428161621094,-2.2207982540130615,-5.843722820281982,-0.16675543785095215,-3.2229955196380615,586a740d894056a8d475befc3c3f3f76ffc4a339839fad073fc5ddc23b477a10
logical_reasoning_16|B,logical_reasoning_16,logical_reasoning,medium,B,A,,False,A,A,5.662429658696055,,-0.022385748103260994,-7.504448890686035,-6.846489906311035,-5.684815406799316,8b234b0150e86a4cd97ab449adb35f373b8a24ed20df74bb769daf680d5a3160
logical_reasoning_16|D2,logical_reasoning_16,logical_reasoning,medium,D2,A,A,False,A,A,9.194614166859537,9.194614166859537,-0.0008518747054040432,-9.896380424499512,-9.566790580749512,-9.195466041564941,eeab2626232c3c31ff03945aa1d2ce155dbdfe2e5aaca9bf3afa28b8185d4b66
logical_reasoning_16|D0,logical_reasoning_16,logical_reasoning,medium,D0,A,A,False,A,A,7.527129199588671,7.527129199588671,-0.0019707416649907827,-8.050922393798828,-7.529099941253662,-8.561797142028809,6d0e503bc9b2a24689c4c6cfefb3b7b90b812bfc2e2eb8f8aa64e652045a801d
logical_reasoning_16|D1,logical_reasoning_16,logical_reasoning,medium,D1,A,A,False,A,A,6.88803470460698,6.88803470460698,-0.0024410453625023365,-8.120168685913086,-7.853211879730225,-6.890475749969482,cd3080ee334849de1e01ebe99a74f1a3f46cd9aa5e0267e44b38048bffcea68a
logical_reasoning_16|DP,logical_reasoning_16,logical_reasoning,medium,DP,A,A,False,A,A,7.150827321689576,7.150827321689576,-0.006424036342650652,-7.698337554931641,-7.363054275512695,-7.157251358032227,a30f33a2d9518f9044c2748c7f37a5334453de78df9d4444ed9ea5eb91d1a1e0
logical_reasoning_16|S0,logical_reasoning_16,logical_reasoning,medium,S0,A,A,True,A,A,7.45117360400036,7.45117360400036,-0.0012447233311831951,-8.501893043518066,-7.452418327331543,-8.295496940612793,b98401b861b7a330e8d458a92620cfebf617cb470621b899ba3187dad7429caf
logical_reasoning_16|D3,logical_reasoning_16,logical_reasoning,medium,D3,A,A,False,A,A,5.055564936250448,5.055564936250448,-0.00929206982254982,-6.779151439666748,-6.701137065887451,-5.064857006072998,644dd74ac6c3050b73658fa11b0da9e484fc0f5093a604d0bf2c724953a2eb93
basic_math_0|B,basic_math_0,basic_math,easy,B,C,,False,C,C,1.0727691650390625,,-1.399374008178711,-5.357269287109375,-0.32660484313964844,-4.251018524169922,c9a8eb666c2d5b061747f7ba2b829cb21ac7f2de38f6582d88e88f8ebeb33f73
basic_math_0|D0,basic_math_0,basic_math,easy,D0,C,C,False,C,C,1.8075810074806213,1.8075810074806213,-1.991600751876831,-5.87211275100708,-0.18401974439620972,-3.9193408489227295,867451bc527dfc474c564874340a8ab9d9fe499d4bb42861839dd71cdc1ca230
basic_math_0|D2,basic_math_0,basic_math,easy,D2,C,C,False,C,C,1.1778163611888885,1.1778163611888885,-1.4621049165725708,-5.506664276123047,-0.28428855538368225,-4.754055023193359,6f9a08a5bfb2b66349831f8151eaad022e7a024bf4d06df24d786f05e1ecb3c1
basic_math_0|D1,basic_math_0,basic_math,easy,D1,C,C,False,C,C,0.7875996232032776,0.7875996232032776,-1.1909816265106201,-5.076975345611572,-0.40338200330734253,-3.975092649459839,6ef0ab8aad1ac5839e48a58f27d35398e1ac02b1706d01dcd671037ed1334002
basic_math_0|D3,basic_math_0,basic_math,easy,D3,C,C,False,C,C,0.929935485124588,0.929935485124588,-1.3089494705200195,-4.3273115158081055,-0.3790139853954315,-3.503178596496582,06d4056104b70303a0f0da2fd26d2cd3743e0215df44cca4635b56c891a03fb4
basic_math_0|DP,basic_math_0,basic_math,easy,DP,C,C,False,C,C,0.6956920921802521,0.6956920921802521,-1.156729817390442,-5.218031883239746,-0.4610377252101898,-4.087920188903809,25ef7925bec04f0a25dcf6b2d767b9703ef164f326325e6e7d4a1967602e834d
basic_math_0|S0,basic_math_0,basic_math,easy,S0,C,C,True,C,C,2.864824205636978,2.864824205636978,-2.9411261081695557,-4.804195880889893,-0.07630190253257751,-4.648746967315674,aaecadae5f5fee82ef3f96ef31761bd7bf92d3d8650ca510f0a4eae640b16189
scientific_facts_19|B,scientific_facts_19,scientific_facts,medium,B,C,,False,C,C,0.444801390171051,,-1.2313768863677979,-1.6908551454544067,-0.7865754961967468,-2.798290491104126,bd4d6e5c1851d418e764d0fbf5f54296ba20cd099ef91ec444c5a749c79ed31c
scientific_facts_19|D3,scientific_facts_19,scientific_facts,medium,D3,C,C,False,C,C,0.6001777648925781,0.6001777648925781,-1.5166330337524414,-1.3815640211105347,-0.7813862562179565,-2.68887996673584,25591cec7877f53a60493945a7eb5e6b8f425d0fc480b98c064286fcbdecc19f
scientific_facts_19|D0,scientific_facts_19,scientific_facts,medium,D0,C,C,False,C,C,0.23298078775405884,0.23298078775405884,-1.1449105739593506,-2.056487798690796,-0.9119297862052917,-2.421508550643921,a6ec3619d268d5cdd0dd6d90201c9d99b8b28e78c66297bcc8e13c0d5f04cbd9
scientific_facts_19|DP,scientific_facts_19,scientific_facts,medium,DP,C,C,False,C,C,0.36729806661605835,0.36729806661605835,-1.192828893661499,-1.7643163204193115,-0.8255308270454407,-2.7067201137542725,bbe7921cf563f9f2c80e4d6d6fd550f0e043d2044b28d118f9a5583089fa05bc
scientific_facts_19|D2,scientific_facts_19,scientific_facts,medium,D2,C,C,False,C,C,1.13627427816391,1.13627427816391,-1.9385104179382324,-1.642640471458435,-0.5063661932945251,-2.872588634490967,7a16bab8cf71cb807e0e35455736abff28fad7c6d749e3aee92f79553eb8474d
scientific_facts_19|S0,scientific_facts_19,scientific_facts,medium,S0,C,C,True,C,C,0.07817643880844116,0.07817643880844116,-0.9169787764549255,-2.1022396087646484,-0.8388023376464844,-3.214712142944336,7bde928dc1df091aa93c04a0ddc0c5056ebdfc22485b98e2131ebadfd8caf714
scientific_facts_19|D1,scientific_facts_19,scientific_facts,medium,D1,C,C,False,C,C,0.6014214754104614,0.6014214754104614,-1.2879127264022827,-1.8149932622909546,-0.6864912509918213,-2.8923513889312744,7e4e640281d8e3f68c3a6c9c212369f852d185abea966b873766f554f9021a2f
logical_reasoning_67|B,logical_reasoning_67,logical_reasoning,hard,B,B,,False,B,B,2.3895703107118607,,-3.3465869426727295,-0.17012088000774384,-2.5596911907196045,-4.0631585121154785,286ddd2bdc5f593932ceb5373dcd3487428aeabd4e4d43185a108a87a6d2c3d4
logical_reasoning_67|DP,logical_reasoning_67,logical_reasoning,hard,DP,B,B,False,B,B,2.8040751293301582,2.8040751293301582,-3.66695237159729,-0.12195026129484177,-2.926025390625,-3.927633285522461,894cbec50261ef62d5d48d75d0af1fc2bc1f9de1438250ada7c6415e3d6146d0
logical_reasoning_67|S0,logical_reasoning_67,logical_reasoning,hard,S0,B,B,True,B,B,4.00148019939661,4.00148019939661,-4.039504528045654,-0.03802432864904404,-4.085973262786865,-6.375513553619385,1ca49b6425ab45a0f498e8d59bbe0a6bd65e91dd757ff5f1ee4bf67ccb3b56ed
logical_reasoning_67|D3,logical_reasoning_67,logical_reasoning,hard,D3,B,B,False,B,B,3.132137142121792,3.132137142121792,-3.743741035461426,-0.09417644888162613,-3.226313591003418,-3.8061342239379883,4370e3ce1ca06d9af2473211af16727fae3aabb531906e267e2e8a4bb754eb1c
logical_reasoning_67|D0,logical_reasoning_67,logical_reasoning,hard,D0,B,B,False,B,B,2.83120147138834,2.83120147138834,-4.0107340812683105,-0.09596975892782211,-2.927171230316162,-4.464206218719482,2fb3aa9bc74d85c3c28270db14dabd28ab2a71abbb29ee7eb2fcaba42f98d5e2
logical_reasoning_67|D1,logical_reasoning_67,logical_reasoning,hard,D1,B,B,False,B,B,3.5892086550593376,3.5892086550593376,-4.387364864349365,-0.06437463313341141,-3.653583288192749,-3.857835292816162,15220fb6eb7c7f9370e63d774e04852c9ea01b3ad64544c80c8e35a2adc167ca
logical_reasoning_67|D2,logical_reasoning_67,logical_reasoning,hard,D2,B,B,False,B,B,3.8587360493838787,3.8587360493838787,-4.449562072753906,-0.04092620685696602,-3.8996622562408447,-5.363811492919922,781a0a40833dda6a635e3f846670e57b7d45cab88a657ffc86ea6d7f7321b39b
analogies_0|B,analogies_0,analogies,easy,B,C,,False,C,C,3.0976219177246094,,-3.267777919769287,-4.99666166305542,-0.17015600204467773,-4.26245641708374,c4e1aa8d8c6d4a832dc921ab4e125bcea84f2ef468f55f530fd154915611b6ca
analogies_0|S0,analogies_0,analogies,easy,S0,C,C,True,C,C,5.15974423661828,5.15974423661828,-5.173462390899658,-6.288992404937744,-0.013718154281377792,-5.423048496246338,f3d0a0b631abdf314c589b34c80b6e7bd5ffaf05684642e27d4cdc45327e2cf7
analogies_0|D0,analogies_0,analogies,easy,D0,C,C,False,C,C,4.297632068395615,4.297632068395615,-4.333283424377441,-5.407567024230957,-0.03565135598182678,-4.679327964782715,4fb0c8cd5c6d919c514a00c467582216fe780b99ca5d2d00e50f430824328877
analogies_0|D2,analogies_0,analogies,easy,D2,C,C,False,C,C,4.771468944847584,4.771468944847584,-4.887110710144043,-6.2863569259643555,-0.1156417652964592,-5.450644493103027,34bafa2bfc8496e81627e8241e5b1f426afcf7de34b4135335d7b1e2e0be608b
analogies_0|DP,analogies_0,analogies,easy,DP,C,C,False,C,C,2.4275646209716797,2.4275646209716797,-3.1982429027557373,-4.415827751159668,-0.7706782817840576,-3.86759352684021,0d67a1b7f7634c98676f079901d3245e262af62e44f471f7ac3ce97bf90aca20
analogies_0|D3,analogies_0,analogies,easy,D3,C,C,False,C,C,4.208921488374472,4.208921488374472,-4.240490913391113,-5.511689186096191,-0.03156942501664162,-4.452761650085449,59cc3979d738a867e9a9cc1f1bcadc7edfa64d18d823a5d03126e679a9e60dd9
analogies_0|D1,analogies_0,analogies,easy,D1,C,C,False,C,C,3.677103191614151,3.677103191614151,-3.8095669746398926,-5.018335819244385,-0.13246378302574158,-4.0656418800354,64da639b20c53d7f9c1eb2ae781fbc6f9db5611f8e6e6079b5a72b926195e3f1
