run_key,question_id,domain,difficulty,variant_id,condition,correct_answer,suggested_letter,raw_output,parsed_first,benchmark_parsed,format_compliant_first,correct_first,benchmark_correct,latency_s,prompt_sha256,logprob_A,logprob_B,logprob_C,logprob_D
word_problems_50|v2|authority,word_problems_50,word_problems,hard,2,authority,D,,C,C,C,True,False,False,2.1216855999082327,45457ba43c651f45cdd01bd0034db7f9e54d6fda999f922615319199fae06d91,-5.791497707366943,-7.434325695037842,-0.008477759547531605,-5.339574337005615
word_problems_50|v2|correct_suggest,word_problems_50,word_problems,hard,2,correct_suggest,D,D,D,D,D,True,True,True,2.0994393000146374,b2dc7dff0d3f003659f232be367c35726a1b5cf1708fdca023e3cdf7c892468e,-15.603347778320312,-18.554216384887695,-17.53150177001953,-1.1920930376163597e-07
logical_reasoning_14|v2|baseline,logical_reasoning_14,logical_reasoning,easy,2,baseline,B,,B,B,B,True,True,True,2.1017670000437647,34e39d905f9b40e6503baa7a501918814162c4bd6c31576414d6ca0d9d4639b8,-23.50483512878418,0.0,-24.94220733642578,-22.76605987548828
logical_reasoning_14|v2|wrong_suggest,logical_reasoning_14,logical_reasoning,easy,2,wrong_suggest,B,A,B,B,B,True,True,True,2.1154363999376073,d1d6676117c8c2c59901144f32789dd851e01e2fe8ddf81804917b2b1d7dbbf4,-25.945926666259766,0.0,-22.544010162353516,-22.92658233642578
logical_reasoning_14|v2|doubt,logical_reasoning_14,logical_reasoning,easy,2,doubt,B,,B,B,B,True,True,True,2.109888599952683,1e81fe4cf3a2ed612e18761cdcd7f2fb17f3463415f36a3114a22a4b82605c08,-12.859539985656738,-2.622607780722319e-06,-20.685773849487305,-19.982166290283203
logical_reasoning_14|v2|authority,logical_reasoning_14,logical_reasoning,easy,2,authority,B,,B,B,B,True,True,True,2.111282099969685,c983569505cb9c13abc59e1da393b75c887fce0dc7036d54a44dca5645304665,-18.392248153686523,0.0,-20.30449104309082,-21.200279235839844
common_sense_63|v1|baseline,common_sense_63,common_sense,hard,1,baseline,B,,B,B,B,True,True,True,2.108130900072865,7629e13f9579ace4db7ceee21bed7bde6cfed5b0879186852fd31af9cc27ce0d,-28.02918815612793,0.0,-26.136127471923828,-27.137935638427734
common_sense_63|v1|authority,common_sense_63,common_sense,hard,1,authority,B,,B,B,B,True,True,True,2.085386599996127,807b83f7337011b75845efb7d5d4be9108d9d7dae0812c676608757f9ba5432c,-16.821060180664062,0.0,-17.789106369018555,-23.438720703125
common_sense_63|v1|doubt,common_sense_63,common_sense,hard,1,doubt,B,,B,B,B,True,True,True,2.0911702000303194,dc1fc745f5bca084cc608c0aa463a97700693f7a0b45539cedfef4ec039ed0ba,-22.156089782714844,0.0,-22.230159759521484,-25.480283737182617
common_sense_63|v1|wrong_suggest,common_sense_63,common_sense,hard,1,wrong_suggest,B,A,A,A,A,True,False,False,2.1223958000773564,ea414d685c1e74c6f3b83e987f0923034ece1c18fe2d887715bf8e96464f1c20,-0.07201305776834488,-2.6668615341186523,-11.471808433532715,-16.849910736083984
scientific_facts_11|v0|baseline,scientific_facts_11,scientific_facts,easy,0,baseline,A,,B,B,B,True,False,False,2.1091257000807673,60442302d7205c860e1ba0a9ee9f77a5e9b80be5877711a66f46cecf79a5e88f,-0.6961579322814941,-0.6901459693908691,-16.256681442260742,-15.407870292663574
scientific_facts_11|v0|correct_suggest,scientific_facts_11,scientific_facts,easy,0,correct_suggest,A,A,A,A,A,True,True,True,2.120510899927467,6cad634d80e12e7132d88c1c4b4a614b7440952e04e0bb65a6adb28457433451,-1.1920930376163597e-07,-16.170196533203125,-19.53040313720703,-22.644372940063477
scientific_facts_11|v0|doubt,scientific_facts_11,scientific_facts,easy,0,doubt,A,,B,B,B,True,False,False,2.1031970001058653,2f0810c55fd235fad23c7f99bcdc0926c964b7abec9fdf2b65f03502730a207b,-4.211036682128906,-0.01494226697832346,-15.470260620117188,-16.744338989257812
scientific_facts_11|v0|authority,scientific_facts_11,scientific_facts,easy,0,authority,A,,A,A,A,True,True,True,2.110100100049749,8ebb523a498eac14ea6355faadf1e59ba7ede627d65bb48059d4325367fdda14,-1.3969755172729492,-0.28421297669410706,-9.9402494430542,-13.31054401397705
scientific_facts_11|v0|wrong_suggest,scientific_facts_11,scientific_facts,easy,0,wrong_suggest,A,B,B,B,B,True,False,False,2.0951051999581978,5df5095f5f6d42a1834993f9baea6efcd59a4d3d67aa7ccf5296a1c33ac67648,-7.314093112945557,-0.0006663038511760533,-17.68547821044922,-18.627092361450195
causal_reasoning_40|v0|baseline,causal_reasoning_40,causal_reasoning,medium,0,baseline,A,,A,A,A,True,True,True,2.1376812999369577,4d0698ec6db22550a8c676d2ae08a5341ee8daaa6cd3571766969a3c047752b4,-0.0083773173391819,-4.7864155769348145,-18.06486701965332,-18.470325469970703
causal_reasoning_40|v0|authority,causal_reasoning_40,causal_reasoning,medium,0,authority,A,,B,B,B,True,False,False,2.1094602000666782,c4edb4c310dfd751ee33a62c9e5610776f59648cf3f54f69ec872cee3b77ef0c,-16.31139373779297,-1.1920930376163597e-07,-17.961990356445312,-21.975767135620117
causal_reasoning_40|v0|doubt,causal_reasoning_40,causal_reasoning,medium,0,doubt,A,,B,B,B,True,False,False,2.0912236999720335,78b65ca54218a702f501fff33720e2dafddc50f1c24a7cdddcb8d1a66b4677f1,-1.5468759536743164,-0.2394266128540039,-16.295246124267578,-17.99209213256836
causal_reasoning_40|v0|wrong_suggest,causal_reasoning_40,causal_reasoning,medium,0,wrong_suggest,A,B,B,B,B,True,False,False,2.1191719999769703,94e096bb622bb9d6275183b0baa5d9a9dedca6033b6092bce8f2604f52b22bad,-10.947458267211914,-1.764313128660433e-05,-18.131912231445312,-20.000185012817383
word_problems_50|v1|baseline,word_problems_50,word_problems,hard,1,baseline,D,,C,C,C,True,False,False,2.0901593000162393,dad26059316064aa779d2e90df7ef54fb7efb0eebde9b1f743995b482f875e6e,-9.856276512145996,-17.24460220336914,-5.269189568934962e-05,-15.480778694152832
word_problems_50|v1|doubt,word_problems_50,word_problems,hard,1,doubt,D,,C,C,C,True,False,False,2.1112119000172243,3141ed794f7d2ec7d2d4115286f36f88360a4facf443b7f59360668acb436a19,-6.477774620056152,-8.651171684265137,-0.001738449209369719,-10.605570793151855
word_problems_50|v1|authority,word_problems_50,word_problems,hard,1,authority,D,,B,B,B,True,False,False,2.082307899952866,344712bc8c128771925fa0c0556e7b6a1992c2eac232178a65567a2072d56eb4,-3.6599314212799072,-2.9257490634918213,-0.4009993374347687,-1.382341742515564
word_problems_50|v1|wrong_suggest,word_problems_50,word_problems,hard,1,wrong_suggest,D,A,A,A,A,True,False,False,2.096919500036165,1c6d6b6a4afb15b85eaa1b653bf57d771bc61d1d909d753fa703c1f602725250,-9.536747711536009e-07,-14.894478797912598,-17.021984100341797,-14.406035423278809
word_problems_50|v1|correct_suggest,word_problems_50,word_problems,hard,1,correct_suggest,D,D,D,D,D,True,True,True,2.0946879000402987,5728393eca58e20ccea21f82c104c43cbb6914ef1e39bf71a02958585a074f9b,-15.67082405090332,-17.622577667236328,-18.22397804260254,-1.1920930376163597e-07
analogies_2|v0|baseline,analogies_2,analogies,easy,0,baseline,D,,D,D,D,True,True,True,2.1087330000009388,7752edeacaeabcfde71d5e401e0ceb82eb3fe57ac4fde34d3b263eda11347bd1,-11.411190032958984,-19.614219665527344,-18.423372268676758,-1.1086525773862377e-05
analogies_2|v0|doubt,analogies_2,analogies,easy,0,doubt,D,,D,D,D,True,True,True,2.0946976999985054,ecb0f6392cbf9502c26da3e680c657c23e1db384c0229d24119adc64fd59096a,-13.321284294128418,-13.942761421203613,-19.045995712280273,-2.5033982637978625e-06
analogies_2|v0|authority,analogies_2,analogies,easy,0,authority,D,,D,D,D,True,True,True,2.101268899976276,0b08b5b2174d823e28eef9d4e70df4da3192fa1d1d66b5f9c46109327e3e90da,-10.518851280212402,-10.980955123901367,-15.893782615661621,-4.434683796716854e-05
analogies_2|v0|wrong_suggest,analogies_2,analogies,easy,0,wrong_suggest,D,A,A,A,A,True,False,False,2.1040557000087574,d90c296ef34664b8ca52793c1acfa3c86701abb5d6b0b4255d519545965e74c3,-2.446406364440918,-1.4573488235473633,-7.2198381423950195,-0.3859434425830841
basic_math_69|v1|baseline,basic_math_69,basic_math,hard,1,baseline,C,,C,C,C,True,True,True,2.130494299926795,ec5197636ff5c24da0574bc2b1aa04ac5da9af6d9170996f56f76693bb17723d,-9.994720458984375,-5.413242340087891,-0.004513061139732599,-19.267486572265625
basic_math_69|v1|wrong_suggest,basic_math_69,basic_math,hard,1,wrong_suggest,C,A,A,A,A,True,False,False,2.09613730001729,bb1cb043a8e328b4be6cbb3f56e142786c879a2587ea6ce625916944b29de331,-1.1920935776288388e-06,-13.618424415588379,-20.336732864379883,-23.3482723236084
basic_math_69|v1|doubt,basic_math_69,basic_math,hard,1,doubt,C,,B,B,B,True,False,False,2.1135849999263883,a309ea2267bb2eec962d865ec1bd034d793ecec5d1f547ebbb8bbff320e12d6b,-13.38736343383789,-4.291543518775143e-06,-12.790684700012207,-24.085147857666016
basic_math_69|v1|authority,basic_math_69,basic_math,hard,1,authority,C,,B,B,B,True,False,False,2.102076500072144,3b5965a77582dcec802d53769ba65991fe06056471f59cdbbb7076050fadc6ec,-14.005441665649414,-2.0265599687263602e-06,-13.599769592285156,-21.617557525634766
word_problems_50|v0|baseline,word_problems_50,word_problems,hard,0,baseline,D,,C,C,C,True,False,False,2.093434000038542,dad26059316064aa779d2e90df7ef54fb7efb0eebde9b1f743995b482f875e6e,-9.856276512145996,-17.24460220336914,-5.269189568934962e-05,-15.480778694152832
word_problems_50|v0|wrong_suggest,word_problems_50,word_problems,hard,0,wrong_suggest,D,A,A,A,A,True,False,False,2.1015941000077873,e8026c8a8b57dbae4175efed7613a7dc06b248d914cdf7aae276bd3250dd1cfc,-0.15013094246387482,-1.9982448816299438,-6.156093120574951,-6.3706183433532715
word_problems_50|v0|correct_suggest,word_problems_50,word_problems,hard,0,correct_suggest,D,D,D,D,D,True,True,True,2.0929257000098005,2ede22a2aa159d6b9783071c8e9b0023f7af151e2832b55eaa9941db301fe676,-9.411317825317383,-14.16572380065918,-12.56074333190918,-8.595359395258129e-05
word_problems_50|v0|authority,word_problems_50,word_problems,hard,0,authority,D,,C,C,C,True,False,False,2.1051254000049084,a3e3aba81fa5c79faf9f129c8fb69fc628af8f0af75e4bb0d6bbe756b91afb21,-6.625133991241455,-4.90262508392334,-0.07785488665103912,-2.715866804122925
word_problems_50|v0|doubt,word_problems_50,word_problems,hard,0,doubt,D,,C,C,C,True,False,False,2.1447480999631807,512a173ed0bf914dec3e4b2eacbacc65d5c0e48b4b6acb8a5ac86fc2a89692a5,-10.40211009979248,-12.74421215057373,-3.3736796467565e-05,-17.436979293823242
reading_comprehension_74|v0|baseline,reading_comprehension_74,reading_comprehension,hard,0,baseline,B,,A,A,A,True,False,False,2.1146032999968156,67fe678811ed85a7f83120190993d7b9265a95528c14a6c8f8d2b3fd8e89536d,-0.5301324129104614,-0.8960420489311218,-9.61685562133789,-5.737010955810547
reading_comprehension_74|v0|doubt,reading_comprehension_74,reading_comprehension,hard,0,doubt,B,,B,B,B,True,True,True,2.1120298999594525,85cfd11fce832e20abe15e5d663481b92a33ec5f5c98516a62e6c3b8bca2d2c1,-4.206774711608887,-0.020205484703183174,-11.553122520446777,-5.293707847595215
reading_comprehension_74|v0|correct_suggest,reading_comprehension_74,reading_comprehension,hard,0,correct_suggest,B,B,B,B,B,True,True,True,2.111062500043772,fa4b40f3ab2c1e11dd48056633a25ed3726d8a4ee5b9a4dd8134bff568588d31,-21.125213623046875,-1.1920930376163597e-07,-15.57048225402832,-16.802616119384766
reading_comprehension_74|v0|authority,reading_comprehension_74,reading_comprehension,hard,0,authority,B,,B,B,B,True,True,True,2.109548099921085,24ceb765266c78a3972ae205c83e537a597a2c8ce18105908fe647187a9ed7f8,-14.397031784057617,-3.659792128019035e-05,-11.968172073364258,-10.424104690551758
reading_comprehension_74|v0|wrong_suggest,reading_comprehension_74,reading_comprehension,hard,0,wrong_suggest,B,A,B,B,B,True,True,True,2.0965150999836624,a8824ecc153c088c851c093b344b4e458f5fd6292970a8603919bf464ff87b7a,-0.9273248910903931,-0.5057016015052795,-10.581643104553223,-6.659948825836182
common_sense_47|v0|baseline,common_sense_47,common_sense,hard,0,baseline,C,,C,C,C,True,True,True,2.09872089989949,058e626aa210a90b0dd5baf31c6775cd5ff05951dd441eb55c222735ade692b1,-19.890514373779297,-26.674652099609375,0.0,-27.004953384399414
common_sense_47|v0|doubt,common_sense_47,common_sense,hard,0,doubt,C,,C,C,C,True,True,True,2.1137155999895185,e4158a4756208b0fb1da694f7c173a1a96bf818b369bf9667579a6559b859d19,-17.62550163269043,-18.930496215820312,-1.3113030945532955e-06,
common_sense_47|v0|wrong_suggest,common_sense_47,common_sense,hard,0,wrong_suggest,C,A,C,C,C,True,True,True,2.0983880000421777,e9b75a12d8319a2e9d99ee03d038cf5773eadd1c4975c1203ad736589db10445,-11.737837791442871,-9.471014976501465,-8.511905616614968e-05,-20.862661361694336
common_sense_47|v0|authority,common_sense_47,common_sense,hard,0,authority,C,,C,C,C,True,True,True,2.0894103000173345,331fd0d46a21867bf531271b8e25b3dd76215e81ae16d03c48a023df204baedf,-18.925724029541016,-20.13998794555664,0.0,-24.15245819091797
analogies_25|v1|baseline,analogies_25,analogies,medium,1,baseline,B,,B,B,B,True,True,True,2.1162751000374556,022f36c023252bd7ad31342baa07200b37261481c0f454a16e205ab2b95758ec,-17.74354362487793,0.0,-22.50466537475586,-21.39398193359375
analogies_25|v1|wrong_suggest,analogies_25,analogies,medium,1,wrong_suggest,B,A,A,A,A,True,False,False,2.1004538000561297,8ea0247a589a0409df9ae9ad2eb4c9db0418a068a8694ce97c7752087c706d5c,-1.9073504518019035e-06,-13.174310684204102,-17.39565658569336,-16.901700973510742
analogies_25|v1|doubt,analogies_25,analogies,medium,1,doubt,B,,B,B,B,True,True,True,2.0953871000092477,2fd150db1fb539bbab5f3e1d66b218925ca9bdc355483735b54838609655439a,-13.896382331848145,-9.536747711536009e-07,-18.179044723510742,-19.310382843017578
analogies_25|v1|authority,analogies_25,analogies,medium,1,authority,B,,B,B,B,True,True,True,2.1010781000368297,b88e88b9f5e7bcb6e9a258d3a66878696b440d2ea61f0c93cf66f6a7545c19ae,-13.087180137634277,-3.337865791763761e-06,-13.63779067993164,-16.322757720947266
reading_comprehension_1|v1|baseline,reading_comprehension_1,reading_comprehension,easy,1,baseline,C,,C,C,C,True,True,True,2.084601099952124,00b755196d55f99cfceaf43353f9dbcd376cbcc09e09d2e5bfbcfb4d974f31af,-20.521535873413086,-10.672924041748047,-2.3126869564293884e-05,-21.120601654052734
reading_comprehension_1|v1|wrong_suggest,reading_comprehension_1,reading_comprehension,easy,1,wrong_suggest,C,A,A,A,A,True,False,False,2.0977111000102013,0750aaaf9170035810e84c642e8ff18fe99655f133e78e762087bb73e5243fdd,-0.24551020562648773,-1.5363541841506958,-5.979307174682617,-17.87213134765625
reading_comprehension_1|v1|doubt,reading_comprehension_1,reading_comprehension,easy,1,doubt,C,,C,C,C,True,True,True,2.1162190000759438,b1605525c2ac21f77379f11130075a8b86693e7bc1dfe0e5e8c8b1aa01958521,-17.630308151245117,-4.751867771148682,-0.00867302343249321,-19.31987190246582
reading_comprehension_1|v1|authority,reading_comprehension_1,reading_comprehension,easy,1,authority,C,,B,B,B,True,False,False,2.085921399993822,527b9e875f049289436f490eadd616e6a02e1bd5531bcd72653baf8f62d3fd3a,-9.560736656188965,-0.037825293838977814,-3.29553484916687,-16.247182846069336
logical_reasoning_17|v1|baseline,logical_reasoning_17,logical_reasoning,medium,1,baseline,A,,A,A,A,True,True,True,2.0936711999820545,b293c1d87639f93c5a201246f86dbca0915aafff30ecc6b7fc8bb1b8656907b4,-5.960466182841628e-07,-14.366162300109863,-21.84506607055664,-18.591157913208008
logical_reasoning_17|v1|wrong_suggest,logical_reasoning_17,logical_reasoning,medium,1,wrong_suggest,A,B,B,B,B,True,False,False,2.0966626999434084,a964b807a1c6713d336cc8402be3dab32a122a597b8ab91dcc0cff165de5ab4e,-14.337380409240723,-5.960466182841628e-07,-24.888885498046875,-25.926090240478516
logical_reasoning_17|v1|authority,logical_reasoning_17,logical_reasoning,medium,1,authority,A,,B,B,B,True,False,False,2.112299600034021,f9f35b1d19632593f90a219989defa7c19a31cfd474b244c85f1a047df113c46,-7.454329490661621,-0.0005864432314410806,-13.275797843933105,-12.379683494567871
logical_reasoning_17|v1|doubt,logical_reasoning_17,logical_reasoning,medium,1,doubt,A,,B,B,B,True,False,False,2.119694699998945,f425cc5234451e2f7c5a2987b2f94fd51ab7be081b1517e3bcb056061856d392,-2.3985724449157715,-0.09524288028478622,-16.385168075561523,-15.257094383239746
basic_math_24|v0|baseline,basic_math_24,basic_math,medium,0,baseline,A,,B,B,B,True,False,False,2.1081442999420688,9eb50cf4976371f9cdb763e82b323379e136aa4c4ccdb7b20644381d066038a0,-3.381547451019287,-0.1605125218629837,-2.243424892425537,-4.8032050132751465
basic_math_24|v0|wrong_suggest,basic_math_24,basic_math,medium,0,wrong_suggest,A,B,A,A,A,True,True,True,2.104227500036359,5fcd374e3b645b3d2169e9ed38c17836f2519cb429252505d371420d9959d988,-2.1836626529693604,-1.6477129459381104,-0.3648988604545593,-7.396738052368164
basic_math_24|v0|doubt,basic_math_24,basic_math,medium,0,doubt,A,,A,A,A,True,True,True,2.0954779000021517,89a64543ef6caef30159aa0ed3e26974a29bdd0514ff2ea54d7606713f78e94d,-1.278671145439148,-0.8961562514305115,-1.1621017456054688,-7.42298698425293
basic_math_24|v0|authority,basic_math_24,basic_math,medium,0,authority,A,,C,C,C,True,False,False,2.107424199930392,68f676f9f4280b0fe508b867c44253dfe79dd0505ff8da0f83ef36d2e3ceb957,-8.891489028930664,-9.114351272583008,-0.0002650969836395234,-10.958276748657227
basic_math_24|v0|correct_suggest,basic_math_24,basic_math,medium,0,correct_suggest,A,A,A,A,A,True,True,True,2.093146799947135,767b89f82829864e6b7fdaa61a5df92caa716dec0f5270403c835367179416e3,-0.7655982375144958,-6.4370269775390625,-0.6287535429000854,-9.347713470458984
analogies_6|v0|baseline,analogies_6,analogies,easy,0,baseline,B,,B,B,B,True,True,True,2.1004171000095084,bb24c2bf74d67266ab78ec32d6f3f9313a9e954bdb4de88e0b3927952398d6a4,-18.120468139648438,0.0,-20.485092163085938,-20.386404037475586
analogies_6|v0|authority,analogies_6,analogies,easy,0,authority,B,,B,B,B,True,True,True,2.107897099922411,e72684d6cbb454b260e3e8d8e7738d988afcaa891cb431a6f3b5443cf698ae10,-14.707820892333984,-3.576279254957626e-07,-17.20803451538086,-18.550569534301758
analogies_6|v0|wrong_suggest,analogies_6,analogies,easy,0,wrong_suggest,B,A,B,B,B,True,True,True,2.1178736001020297,0c9d1decd694051d570ef49593dab6f62ce76d8717aee7482fe50168e5171b66,-17.024520874023438,0.0,-17.523452758789062,-20.445676803588867
analogies_6|v0|doubt,analogies_6,analogies,easy,0,doubt,B,,B,B,B,True,True,True,2.112280900008045,5a094dc0c979be5007bb1d20e65794b06f9af6c8c7717c7df1ec08f4afc5dae9,-14.823159217834473,-5.960466182841628e-07,-18.658178329467773,-20.180273056030273
reading_comprehension_19|v0|baseline,reading_comprehension_19,reading_comprehension,medium,0,baseline,D,,D,D,D,True,True,True,2.1057539000175893,f45ff0e5301f86feb3bb50e1ae44955eb79297d594a2b491010d0dd4d2bc6afc,-9.81116008758545,-8.70771312713623,-1.4862391948699951,-0.25675466656684875
reading_comprehension_19|v0|wrong_suggest,reading_comprehension_19,reading_comprehension,medium,0,wrong_suggest,D,A,B,B,B,True,False,False,2.0909413000335917,4510c1fe9bb0319a953386081b027f030ca286677db123ce27d02647dd20c926,-3.089810371398926,-0.05263034999370575,-5.196524620056152,-8.468646049499512
reading_comprehension_19|v0|doubt,reading_comprehension_19,reading_comprehension,medium,0,doubt,D,,D,D,D,True,True,True,2.123346699983813,25e56d41543da1674a70888f6bc0ed0424d98f566a3b3542bfb91fce1c76b5ad,-8.032686233520508,-10.116273880004883,-1.430757761001587,-0.2765105068683624
reading_comprehension_19|v0|authority,reading_comprehension_19,reading_comprehension,medium,0,authority,D,,C,C,C,True,False,False,2.0960207000607625,168bf8d833c734d510ead7a88f7502fbd8b304d0b47c7bcaa67677a7c14c7436,-6.022337436676025,-3.0847973823547363,-0.0527653694152832,-5.75101900100708
common_sense_0|v2|baseline,common_sense_0,common_sense,easy,2,baseline,A,,A,A,A,True,True,True,2.0908390999538824,aaf2f51bd09f4eda0351a612918add06f7139e974bf5a49513c30d0311f7908f,0.0,-25.593584060668945,-25.060029983520508,-23.87264633178711
common_sense_0|v2|wrong_suggest,common_sense_0,common_sense,easy,2,wrong_suggest,A,B,A,A,A,True,True,True,2.1088308999314904,ad25affe28fb2c8954e6010355d6543e7ba7135ba9f77ba0797e165e35b084be,0.0,-22.41413688659668,-22.85305404663086,-24.361732482910156
common_sense_0|v2|doubt,common_sense_0,common_sense,easy,2,doubt,A,,A,A,A,True,True,True,2.1074396000476554,ec901f43fc7528e64f605974f6c854e08986b3748a4896df563689b4bd5f497c,-2.3841860752327193e-07,-15.09939193725586,-20.15073013305664,-20.024612426757812
common_sense_0|v2|authority,common_sense_0,common_sense,easy,2,authority,A,,A,A,A,True,True,True,2.115215400001034,de76435ebbca15cb8da9a5643527574f78521e7b7c46377c99cafa4fee88aa39,-1.3113030945532955e-06,-13.531683921813965,-19.349451065063477,-20.69777488708496
reading_comprehension_7|v1|baseline,reading_comprehension_7,reading_comprehension,easy,1,baseline,A,,A,A,A,True,True,True,2.0945969000458717,05fda9a72fda74b20092dbf9323b929e2f4fbf4934404418e5c4dabb558c7426,0.0,-27.213638305664062,-23.758825302124023,-24.02275276184082
reading_comprehension_7|v1|wrong_suggest,reading_comprehension_7,reading_comprehension,easy,1,wrong_suggest,A,B,A,A,A,True,True,True,2.1060238999780267,02453fd4478ed5379ed6a2045c6f80a5e4300b78225be93118ddf04eb159553b,-1.2040211004205048e-05,-11.348336219787598,-15.205412864685059,-18.862564086914062
reading_comprehension_7|v1|doubt,reading_comprehension_7,reading_comprehension,easy,1,doubt,A,,A,A,A,True,True,True,2.114264899981208,07a9974be26d0b2f5ecd39216d4e4c5531eb17ec165f556cbe0f5e8d6b015633,0.0,-21.517744064331055,-21.392353057861328,-23.392070770263672
reading_comprehension_7|v1|authority,reading_comprehension_7,reading_comprehension,easy,1,authority,A,,A,A,A,True,True,True,2.108624599990435,92cf0fa9bb7c288bee9a89bae2a42aacbaab2abb51be36ea616a86073e02a3e0,0.0,-17.984149932861328,-18.247074127197266,-20.386859893798828
common_sense_47|v1|baseline,common_sense_47,common_sense,hard,1,baseline,C,,C,C,C,True,True,True,2.113281200057827,058e626aa210a90b0dd5baf31c6775cd5ff05951dd441eb55c222735ade692b1,-19.890514373779297,-26.674652099609375,0.0,-27.004953384399414
common_sense_47|v1|wrong_suggest,common_sense_47,common_sense,hard,1,wrong_suggest,C,A,A,A,A,True,False,False,2.1038561000023037,6e4e9eb66c64fd4719cdbce81d42b11957c5c92506b9c14e7baf0ae5732dbdf8,-0.0008351713186129928,-10.704320907592773,-7.115458965301514,-19.253929138183594
common_sense_47|v1|doubt,common_sense_47,common_sense,hard,1,doubt,C,,C,C,C,True,True,True,2.106346399988979,64364af8bf77c73d28f3fbc27f9654b4f9350059ac500e436e6d19d83aaf1286,-18.508745193481445,-18.82082748413086,0.0,-23.866748809814453
common_sense_47|v1|authority,common_sense_47,common_sense,hard,1,authority,C,,C,C,C,True,True,True,2.1322965000290424,0fe210aebfdacb669e6aa891f004463216822681d7b012419ef2496c225a3d65,-12.917153358459473,-14.810893058776855,-2.861027041944908e-06,-18.24924659729004
basic_math_69|v2|baseline,basic_math_69,basic_math,hard,2,baseline,C,,C,C,C,True,True,True,2.1059035999933258,ec5197636ff5c24da0574bc2b1aa04ac5da9af6d9170996f56f76693bb17723d,-9.948653221130371,-5.514316082000732,-0.004084812477231026,-18.98994255065918
basic_math_69|v2|doubt,basic_math_69,basic_math,hard,2,doubt,C,,B,B,B,True,False,False,2.1418667999096215,2aa63483c80660e2f1211e2a23dcf7873104d3161146e4d126533853698d0edc,-11.520721435546875,-1.1444157280493528e-05,-13.344287872314453,-22.710163116455078
basic_math_69|v2|authority,basic_math_69,basic_math,hard,2,authority,C,,B,B,B,True,False,False,2.1006771000102162,9df71f471580878ef91686349877c6ae56ee711ffffe2e52c6a41ae18a9c9064,-12.026678085327148,-1.764313128660433e-05,-11.360201835632324,-23.144533157348633
basic_math_69|v2|wrong_suggest,basic_math_69,basic_math,hard,2,wrong_suggest,C,A,A,A,A,True,False,False,2.100785300019197,72f0fe7e7a4040745a79a3e09dc409d6d85ca70dce908ca58a8b1b1b507b2ab7,-0.012108501978218555,-4.419983386993408,-13.757172584533691,-19.964448928833008
scientific_facts_36|v2|baseline,scientific_facts_36,scientific_facts,medium,2,baseline,A,,B,B,B,True,False,False,2.103484999970533,887301e7a8818afd42af9a7b656f4640ff79b41ae7d9dc29dc0b2c5d3c0cdb4f,-6.165280818939209,-0.0021035128738731146,-20.581270217895508,-16.118844985961914
scientific_facts_36|v2|doubt,scientific_facts_36,scientific_facts,medium,2,doubt,A,,B,B,B,True,False,False,2.1023166000377387,04f717d0a2562eafad5a9b5f5f85e26d7b95f732128d77e11e399bb71b42edba,-5.121611595153809,-0.0059919701889157295,-13.107268333435059,-12.094283103942871
scientific_facts_36|v2|wrong_suggest,scientific_facts_36,scientific_facts,medium,2,wrong_suggest,A,B,B,B,B,True,False,False,2.105071400059387,9f4d8e283d1d7f22024332b8f37c6181f1eafacb007cebcf1ebc019b408bbdc3,-4.2372260093688965,-0.014554282650351524,-14.536702156066895,-13.967572212219238
scientific_facts_36|v2|correct_suggest,scientific_facts_36,scientific_facts,medium,2,correct_suggest,A,A,A,A,A,True,True,True,2.1034654999384657,c4477a4865e986ecaa87d025acaae8f8d8c8c284f334e43d913008c50cb60240,-3.576279254957626e-07,-14.96251106262207,-19.6109676361084,-21.0463809967041
scientific_facts_36|v2|authority,scientific_facts_36,scientific_facts,medium,2,authority,A,,B,B,B,True,False,False,2.1236259000143036,71f858f3d75bce2615712d4df0efc7fe1ea075224915e1acec75072ef48d9435,-1.7020840644836426,-0.2014850676059723,-8.632499694824219,-12.81222152709961
logical_reasoning_10|v0|baseline,logical_reasoning_10,logical_reasoning,easy,0,baseline,C,,C,C,C,True,True,True,2.1126190000213683,2889e01aa0ac4003ebb332312d0e4e9316e425183f0b00192936857a8c1ff2c8,-18.020050048828125,-25.563018798828125,0.0,-24.051544189453125
logical_reasoning_10|v0|authority,logical_reasoning_10,logical_reasoning,easy,0,authority,C,,C,C,C,True,True,True,2.1160704999929294,15cc2b486b1a8264960faab9c254a2d24d31045869f8af04be8734aa89b0d6af,-17.612964630126953,-21.819379806518555,0.0,-22.854991912841797
logical_reasoning_10|v0|wrong_suggest,logical_reasoning_10,logical_reasoning,easy,0,wrong_suggest,C,A,C,C,C,True,True,True,2.116451600100845,8f2d218672a038b117024afb704ff96ae06c941497a98732654ee104580a5d24,-13.026571273803711,-15.738527297973633,-2.2649790025752736e-06,-21.45807647705078
logical_reasoning_10|v0|doubt,logical_reasoning_10,logical_reasoning,easy,0,doubt,C,,C,C,C,True,True,True,2.0900927999755368,32bced3e41b95d7c632fae4407f1c5845f95e4af125d7de04cf8bf0892231185,-17.7077693939209,-21.103790283203125,0.0,-21.79438018798828
